Id,Price
10720,157136.12833609697
4253,302746.79920834186
10857,120102.4628421983
6254,153409.75859186184
14681,214754.43564609016
8080,119342.7441118561
8006,174250.85468723078
13135,154534.2828968853
4527,236856.38213451562
12688,206903.2578120776
15920,119745.42860188395
16786,124781.99426108823
16637,171185.39696805202
949,136981.48319807262
10696,302673.8388276605
605,260238.99645680492
10819,210117.73191193276
9490,158061.7244239298
1813,189103.49821822962
15958,307518.41253228096
10873,383929.0011246186
14381,217375.3117347023
5745,144919.37557316077
286,294897.0768866796
14799,294918.4265035561
437,166950.356570992
12172,74906.89867610895
8534,119784.07116851913
14463,437463.85650027747
13672,179009.07369590853
6720,207588.31455234927
16057,216682.07440122045
2659,472040.9132836563
11649,169117.95596311492
4478,123547.26562894695
555,305193.6336991638
4819,263249.97774301434
15188,315809.93583170144
16115,189204.4093058731
11427,107401.88698493734
15483,180481.67240354995
829,165323.77005769368
13576,250712.01851313125
13810,217294.49305659477
1052,146914.9702075829
10673,133661.98406654276
8525,335435.85241121816
13154,238559.90777227172
13856,153024.8870443655
5125,232610.9773225731
5551,225966.3721786703
14262,184715.02798339436
8872,142386.3554917386
10341,249587.82051817977
7231,169266.5263298018
10950,232302.29098693843
4031,146238.719422612
13852,131754.46914530083
5886,250213.34684153518
859,428228.216913029
9436,193186.2544463845
13638,264297.6021346215
15337,200970.52343382596
5506,240258.38488830996
13550,111234.1574774675
12630,160702.70001375637
6466,130154.59412943444
3282,148863.71304548674
4474,170199.5674535335
138,241149.14309675462
15490,182031.22397338192
11584,254648.963707613
13309,149177.5871568274
8860,358619.7081469899
14037,195998.72659196839
1329,225768.51644656964
2198,583036.8514596415
1210,326216.76676069305
10076,185543.42548775396
6692,291657.8977357581
6074,96548.1770635305
13921,170110.70485179045
1646,318263.9600340128
11676,208802.1660153332
683,101008.2758915031
4839,128609.85923574526
12392,152404.2162121873
5206,214890.52146492887
9104,318927.25101706875
15554,191628.7154945256
1590,193953.80436101818
7894,318775.0394595334
9286,150807.49479528546
15364,348233.05493902264
8260,251804.32594611586
5746,122376.66875470709
3357,288003.82744683465
4755,178031.09790962105
5896,114666.17262449888
16520,208460.57391917016
8880,238156.15365614372
9321,217058.7853728506
16463,152110.98932423844
4861,166687.1880735798
5687,193278.00478540506
2785,304514.34501702135
5571,246082.75282145332
11070,500079.0436072459
11577,228660.44485015617
3993,159588.18053045194
10908,226480.5977727881
3696,195049.7124240363
1755,135830.40612335186
4053,200543.27195428696
11954,271685.182456975
15294,174483.16698544315
12452,204158.2592894197
2202,145871.83648637906
13564,233240.14170609065
5134,272807.6039102671
7447,129542.29434772905
5929,133066.63976712307
16714,191127.73930326916
13005,329639.59597750515
11740,228353.87516286568
3535,178493.2292458068
11837,238066.00236626578
7382,172626.63050042346
16709,221468.02105342766
5908,232031.51415513846
16333,309132.5862776345
14776,249973.95286734437
831,178686.8238423856
5944,174055.01728897737
1764,327538.5561118227
5782,139675.20256937965
7091,274266.5571441409
7871,186114.94530219794
10449,158331.87878982793
15137,102448.62259062474
2181,291119.64745857986
8667,322937.22214837075
4207,236593.58532462132
3528,194624.1525546697
5611,118687.5176216794
5894,196957.57903908935
14255,164171.07778545222
16064,119593.56036724083
5076,218398.45468580522
3537,65274.05593977944
6369,94096.78026951638
1938,217689.03873512603
11844,249463.60810503122
7717,91171.81263130112
3800,370085.17345058697
6897,206625.2105028658
255,181190.80507961367
607,208783.44908905245
6368,262331.24816303025
15211,254829.11539070975
13229,164312.00623459445
6091,265018.36137064156
14260,191047.65519517538
15104,160149.92052883786
7378,92311.53458975749
12575,180360.8521057387
137,163118.78999156866
14572,219394.77105386756
12530,167657.28619187628
512,189236.23543910604
7251,305306.86682078266
4545,382124.3561377236
14928,478212.52639337385
3934,178334.25635722626
12097,363380.4960670149
10979,178223.29280709746
16455,280009.918418152
4190,143077.17012443702
7577,300524.88233800547
11609,297860.1178136101
2346,187769.95534443844
7363,235670.77812193616
13535,182351.11453692464
9864,204526.10405765477
16645,375389.4116417933
2689,352019.19174337084
5994,132688.68686078402
14493,254924.8413119533
7391,190324.95222408933
13674,263870.07374029723
7137,257851.86981863115
5438,192999.04824410778
10693,254744.70884363184
9037,322889.5795083565
14329,303747.301319757
11660,382750.31321644015
9734,181516.43265401377
12046,185834.2726080092
11704,286049.9089040762
7843,164158.89624581716
3499,143858.35742017234
16012,83786.1239140216
15759,343273.92393770657
10884,172278.27831511677
9115,89130.99371943226
4066,373420.91523214965
12745,171844.0814256132
9627,250156.3102301114
12977,232516.6057206018
7620,88806.20501193505
11955,182955.09128731463
271,243862.53126591843
16091,244194.69074948315
2193,393617.72042118333
6190,160115.0827342745
7071,198966.1911499613
14320,99217.03941428523
15578,152883.13839839643
267,143727.51950637915
1930,208159.47552456858
7426,156162.08030414087
13890,165768.73465554873
4176,187433.6673959057
5453,181981.8429361149
5526,271023.41934733663
8780,259767.59508279574
10299,186792.9837411496
959,424232.596148046
3458,111736.01513047802
5363,408306.4750133475
9281,146208.40476533354
8076,201107.38979338977
2492,276409.6022103869
4746,141285.00525655068
11380,216928.8937202685
10881,189193.8283239652
16392,213792.17081851084
8071,174262.42509077874
16740,120864.33631106679
4846,208466.6133965504
5299,300842.57608677365
2046,268388.48204769305
11623,223991.07103349364
6539,135983.4858251046
12234,233408.32853683882
14240,173576.72709901127
3443,132350.0913975264
2127,241555.1879228588
11259,143731.56364988172
7889,127806.58257659085
16655,206609.83327564906
15790,139858.85320583158
3686,114680.71137309792
4392,164409.37752455514
3103,233019.26672904709
7047,195571.4457498545
13014,325476.0934898595
11269,437049.5754765016
4304,412445.9445297965
13513,186410.24326863032
12969,89923.72761448806
6966,203299.08074158448
8883,116747.8941996041
6064,202615.6935195626
12341,195341.44205415432
10107,254843.92399838695
130,198223.96614025644
2406,342058.69011385285
6089,234772.95892087012
316,115042.92323054327
15812,260830.60128264673
7053,390727.18729488715
14691,299613.5175244968
11881,164943.94021233876
13503,163898.30815644274
9569,212826.22302311647
9846,311738.02714734623
14415,189813.68357768067
14873,191635.5719337453
11180,325734.07620807376
7256,200579.8757377952
3721,197281.44226980125
1211,221438.7624449485
14887,190632.78831526026
16220,385618.08566633816
15451,178417.31697386998
1602,240834.29398577192
8917,254419.02595169362
15595,114976.47978511734
15242,176826.34067545366
3957,240827.3634043762
14923,88280.63461293737
3087,167764.2063231042
12959,448806.0095881485
13631,157416.76378954112
12704,294901.5620458303
15197,169346.51457603357
12599,195761.6155927994
8761,193729.05441357422
13013,172709.93640715792
3464,200811.91276215817
2366,162441.45495979398
10845,147944.43812781843
8092,187846.85967336368
10528,229021.5171896771
7132,177972.68972470274
8958,171104.04730254028
7959,106833.04428561965
4847,219760.57619927308
1477,416874.88214979233
8264,330486.8651297807
10048,148853.40813742141
10492,277118.0805171585
3859,410422.8184625124
8676,434921.30954858137
8146,240279.9874056786
1619,285731.7486206251
12609,105135.39184236282
11001,200534.1201258566
3644,227913.79098957826
8362,319880.00482547877
537,144680.60484565693
1298,141001.4894459299
1023,260818.88962125874
8659,221696.02328931796
11538,210739.6481473527
16036,162589.31128874232
2392,345452.3000916657
12099,358751.3525482982
12935,146842.067841187
1050,135159.23153663563
3068,227648.60401480194
2083,178379.40997088782
7652,304361.0318501552
8696,294933.06731883466
11183,410627.6412566184
11386,129685.7642710891
10752,392406.9868730855
3371,335291.3151032263
4149,167063.10070132278
16775,201785.5530234469
12187,180524.0069110455
14421,238741.60477887804
13693,220329.1565401416
6560,230985.83137343117
3497,198504.9883320156
3396,160676.68471091986
1223,216385.7293188322
14796,165599.15511041862
16190,262964.9181987877
6060,290751.6706235975
10111,193585.72696947283
10983,177564.75813409337
11228,214582.75805975083
13208,266563.838906594
525,482235.88656294293
6923,158179.10271702384
6785,175696.11530649022
3731,228598.39300774594
16577,219796.66546832386
6518,202604.70296116103
6610,179275.80013668287
5509,133387.18127529317
9942,264039.91384193994
10148,229970.48765241288
5351,129195.63061509776
11029,102530.31687096058
6561,131675.95650759287
10056,146110.68657936127
13913,162361.9313741522
1906,167055.51823235152
5081,173240.87110008535
6341,338208.83366979397
1859,172287.79702350873
3336,222807.0445785367
14163,148989.4435333223
6204,328037.56651427806
13285,188171.7046561257
11492,224286.9578685588
14596,112669.70810221095
4696,376176.18319973646
4771,296596.93661949475
11296,138936.61047452447
5851,157393.0545079665
2850,200326.9567780174
10011,162657.1568647759
5988,168426.19256844456
2316,69268.4408169139
3211,190714.61289660784
13525,154851.37074539543
6383,135701.6488667779
1420,405253.0505675803
11748,179664.6655451291
4222,243792.82895793204
8363,199329.27207323912
4412,242272.50111625216
14384,154587.8304252701
9844,169359.12396112795
9315,224627.68053427248
11604,217462.92701343217
10644,226729.6295647797
12995,188267.03357981757
16615,295105.2677832084
1959,213105.05321909022
14562,204939.33877767518
11934,192811.26878352105
8494,152256.42438049318
4255,215232.0635251632
13000,184702.2167325376
2461,339715.2127486229
13661,211425.442430458
2886,226930.3554952419
519,173768.90922440545
5440,187015.74941419216
10353,170977.54083250355
12305,173948.3291209832
2983,220267.64357127438
12032,201688.86615913562
743,272263.96969980863
8250,109843.3481095393
7890,160964.78227337997
4722,392565.92956306005
15358,170412.45964066553
4183,176410.46931752455
3970,298742.0929579561
303,176173.53605232615
2207,264405.6349950754
4022,149336.7927954426
1132,188730.90327701095
12278,183136.425282865
9280,146728.20306254248
14940,465404.78485930123
6413,175919.66162066546
15213,415198.4385853552
9656,239677.1863855163
12036,281164.2105262542
3151,186670.7476886245
15530,181655.85398719594
13263,122572.22910574045
6750,174532.37190447072
11488,345522.1026265807
9532,193621.90974932082
8462,190084.22522715322
11494,334960.5232079534
10270,117164.55161767408
5476,103433.0499138183
12486,403384.3702034334
5501,107446.29351593975
15871,325227.9778084066
14733,184038.39782790688
6103,237008.2040309222
7911,211743.51935737458
4359,274826.83054338355
9595,183365.85210268348
13851,275552.94542562676
7854,184889.40192778825
8684,180283.81516108155
15239,244665.43286285418
10012,208016.973298289
14995,349197.0651396795
9791,163992.17842169607
5567,211529.99155430094
10883,178763.72946328126
25,183529.84962247836
939,176435.13169457635
9919,184354.15946803574
6321,205741.94385357702
16767,361278.15569173096
16464,109585.63995077169
3170,183508.83756764655
1522,139498.99875239015
5138,327368.1291973163
797,141124.2989853901
14586,93368.63785909311
2872,206848.3780072476
4259,168929.3071254404
16616,263221.7596714364
16512,180564.3638666517
9663,193890.51934431464
245,239740.30254532254
16369,228351.74746410438
5254,435738.4034600742
8672,145844.15382087562
8004,276399.97111421515
3109,265993.6368773646
2588,341848.9093529035
8814,334129.29265137576
15888,144273.85748422224
14668,117567.77663027981
13432,473129.3116328144
7981,71392.89002897871
2048,228299.1036885872
1667,163762.32564320686
2349,92881.41239359774
6136,191739.1870279282
8166,202565.2064251848
1709,337177.0897438208
14649,174064.55609694505
9187,267031.6558075515
2927,184694.56440984813
10220,130591.65325582692
6331,430382.7674452158
7044,179551.2458771631
1736,135514.3305156415
1840,111434.25663567832
4852,257362.24721681848
13311,173745.72878276012
3330,179209.48547795266
7004,388521.4759898556
12472,178826.58601001522
7664,176653.90567175977
16537,178827.9804031657
15032,421637.00785497105
5325,234647.1761370505
800,227311.1291864529
1438,175209.7690466449
3953,149130.72780064767
7135,276028.30104515626
10371,90520.71914557848
709,136386.99345685603
4836,247396.70732915893
14709,251236.96814518422
2216,295863.4024809967
11948,240284.55083719827
5221,188442.980109415
159,318900.6689203622
15775,156391.95160995703
4818,206803.1580347661
10222,239786.75297863653
9867,217150.8069390744
11763,389109.8556740737
511,165063.03864174153
9337,170447.23778973718
15529,299249.7639989864
9134,182333.46370218392
2759,125511.51849069659
1458,179296.83546429712
13261,211226.42752550542
11772,151168.0130920893
8107,257786.83306669362
13847,188254.03158390694
14414,388200.8902313926
12833,95250.33148707103
5282,290062.58416523895
13760,222525.08844738535
430,193664.89311681446
12580,176499.87083089576
10985,378793.3605772598
14321,142267.37185560315
15960,325471.7838531967
4803,226382.44517770995
6741,137748.91775531764
4046,180051.47664390662
5060,254010.79524871797
9593,277398.0097106532
8088,230836.93183444138
13888,202868.00644794627
12065,156941.60972888677
13336,189952.41051200402
2449,200522.34967730072
7499,255523.08324862507
11082,141716.52740311244
211,129227.12338329313
11469,142273.47833697434
5452,125557.55332494684
7732,184442.07078700318
10080,204458.68630416837
15088,165274.4393989306
6112,208994.67725316563
7903,274516.0300771754
2249,187887.63787564033
79,169694.18800489113
13941,146378.39311026537
6693,185216.62154816306
1156,308863.5858708942
3877,174693.71115229407
2864,166246.33899155978
4519,129860.92600523394
4712,152451.3581153164
4642,179762.6764141035
4766,204697.96249811832
2429,288246.6787599521
12013,244269.69101415278
12309,232183.42263408413
5505,125172.87105809058
13711,180707.2043908788
10483,360831.4525813026
1648,250734.65746903542
9391,197171.80062736207
699,198859.47653315187
7034,285223.8468413694
10415,328822.58896416397
839,236257.82338043072
7602,207313.1359433149
15682,256067.7896308643
16354,343531.96985551564
13686,167976.93253418617
5026,198664.3836440461
3081,312118.9890532305
5009,184590.15999928472
4173,428993.076332261
3228,163568.6737472656
15482,290136.1399839846
5700,210520.89603942205
6252,186581.4594259001
8207,89609.71872507969
2984,141680.666440637
3507,399354.2429565901
15950,94100.99342108317
13377,230322.1390285872
15594,200854.65877303242
11798,217673.25010105164
13493,173085.53412478213
4976,183988.6183260579
3771,193125.3156130031
1107,172952.54353895716
16171,330946.52901527955
15257,177785.02649244995
6221,209229.65274983933
4936,196272.48675293158
6343,184487.52526118435
16109,192857.44523277335
15352,217312.77802747532
9489,202425.28796305545
14029,207375.40091189454
4879,303714.47957584076
6828,141303.65543961243
11950,88808.04269440241
14964,158126.41356338002
9074,166471.44035074246
10514,224366.80689568922
10702,177766.61736272278
3476,207314.59475608938
15469,334880.7623716677
5608,178229.32852151315
13446,522472.7920132819
1683,202580.7501219479
6759,107983.54753612133
186,249049.97303851522
7822,66867.03351947282
7017,315930.95663261367
1944,185076.47760483267
10515,237195.631857586
2824,222816.76173594885
3649,151895.86044221133
8228,218600.86460573616
6599,377334.1093345497
9165,179825.11756804388
12316,353940.5688450829
11720,209906.8703201654
13943,175071.13136644172
15315,123682.40646808702
14812,321306.3569265639
4799,374778.5439386794
2600,254037.55873875768
5724,99102.44783457037
3033,297608.19294038013
2985,162978.99286950452
8885,144519.20663357546
12691,220799.71945484186
15079,162890.95562633927
14599,165333.71528901646
7681,214300.8573672134
5849,179669.52308491938
675,218729.11153513537
4343,131092.84830384326
3122,182274.93552561008
16602,198578.0329406152
2211,184309.54837532665
12965,153384.18749369998
11016,69200.4069757122
15756,167571.61000998542
16151,141612.2484711636
10746,128543.21443112672
14130,162212.90930570514
2231,177769.30038034474
12325,213202.10447039295
8949,301953.06997424125
2859,131017.66814367552
6797,222943.47182667517
5793,266411.98071508144
1000,266697.8459565658
7364,148112.85604695606
13802,253150.2181587284
12755,311884.2592605206
10782,183805.22605628308
13169,88816.05194332323
9007,306909.42301084823
2118,172993.95789847604
14517,203935.82838900632
3001,165132.62670001748
11913,153975.5463284466
4030,242159.18227552835
5323,174574.47500871553
3572,147891.5991521687
10290,167346.1990468268
15321,314425.51633671374
12795,167832.46536430667
8845,287997.71918656665
14559,210362.43079130095
1435,282983.6276670601
6180,184335.95100880245
10590,186253.5367417001
3889,154669.23180327401
13160,198218.72032039
15254,202240.24392689444
2436,162347.1807784807
1770,240643.91599332617
912,349900.8323316274
12385,141517.31209504194
2188,170924.32117209185
13444,329238.2828207258
11487,229320.33819374756
14836,336904.65856164985
4923,99474.65974392521
15779,137376.25428951322
8900,216756.92322852224
10932,181797.21560066022
6085,214090.24844403888
6762,121010.59493079055
1005,371288.0215656699
16552,174361.30576946583
13248,274548.5191574333
6580,201791.87742648847
10706,227106.88239889868
8539,163700.2056568777
10743,416647.28116568265
9243,112345.24431926833
10609,148442.1033742451
9638,196836.10223893897
5399,257916.02545351733
1222,347377.68222601624
4124,208876.16426570044
2131,189258.3500146562
12869,354147.48606962914
7899,140466.50730489558
3251,410893.5284282919
11088,178213.78903140273
14653,237568.09266279967
3010,258166.6622717426
12160,203851.73080878044
6288,238782.68782235286
14890,213430.11445355977
13437,174008.238914975
2385,222554.4545325069
16650,178354.06797404858
10159,180962.01616396624
7940,261682.07475927236
12953,352539.4295408606
9803,304076.97255108977
14247,219960.00608926165
5251,130955.87342943273
14337,244562.60234574974
9967,191828.14237977215
4618,135092.26665995235
15378,440477.8895098038
8963,191292.1438645478
2472,209711.71571895052
8736,110255.49725684134
14823,119286.25114713529
8675,185943.42100961565
13596,133054.43289196608
16487,117834.93887503046
12629,232851.32195471524
11965,201209.52148198988
4136,380384.6765391135
13012,162015.11553511352
5309,207025.65304069652
517,310991.95931858616
9553,168665.98832936308
10120,130496.9272643888
5991,223805.3397344396
9862,167765.54126099593
9420,181106.878513037
4968,247568.18749484597
11904,317523.43899178284
15824,170402.24162721448
9365,147722.4403806198
14879,168270.7750456794
8205,225101.35958634224
15184,128598.1162022211
1918,247312.83915309195
16013,241668.69339502382
9802,186964.5457122552
13752,241287.67201308903
16156,186518.15562446055
5194,95481.19698549485
2746,398734.63986158615
15982,227499.89035417774
5605,188347.68146227446
8288,264645.5139725838
5707,425139.4818497069
7933,193401.9255060406
8324,237666.32706355077
2506,160378.11069080277
12293,148301.6911025795
10551,161155.83590945718
5346,489854.1360017872
4197,246376.5263246363
3237,147616.35860234927
3390,357017.7184709324
9751,178493.97926730476
1391,229952.8216393158
1928,206087.69158763203
10992,262311.74440695235
6792,365067.76326128177
5663,180808.69401492007
13280,213505.64858712256
5218,74044.17005208897
16748,256226.12488450346
15835,214798.03716130368
14850,206139.17889781133
1359,175966.9844714378
7428,214235.52965782175
4201,120688.46737093458
13089,74311.7184792801
7182,165087.12913270638
1467,403961.48039504647
9829,224254.85279727902
4344,197218.0860696162
4129,159638.30892261365
1905,171639.37867073686
93,325756.61473888153
8320,193116.08918708353
12070,181312.74757654432
8290,199119.67047768043
11005,211147.83773089302
116,252965.7279796721
12275,323605.97854833415
12588,548190.1399878319
11378,164953.11765253168
10961,183708.8284932826
10251,242447.58213978275
1152,233694.81411858066
12167,189201.6607224328
11569,209537.4391678204
4141,389561.52783107443
7614,105415.68635005956
13805,91737.59413875302
14680,164151.17537153765
13543,379563.6494987719
6786,186354.4723468133
13529,190213.62960052528
9158,97159.70476192236
5360,199138.62998098586
6098,241779.69369137328
11174,216096.46695098875
307,179538.36480093148
1892,185478.41283780735
6948,257999.32783931535
2227,148790.49667363378
12790,250338.24771253724
3653,209418.94762224559
2912,238552.6263204865
16735,106982.44155019402
5446,184659.78538378936
8532,225092.76277729592
10311,331714.6649386104
10051,183656.26499756775
918,177584.48569689295
2766,144461.06187603215
734,181128.55230936542
6882,421222.1704175273
15971,162669.26100166232
1735,319163.4336112624
442,181366.9723956478
7228,232149.71936270225
507,191662.67134280846
8461,212946.6841059253
4514,282106.4809244429
4133,149614.27759377565
14803,180395.1732497609
14297,266748.463117373
9924,225970.70414185993
13797,277249.9616843434
8497,277953.10564215475
8729,137353.99904224798
16046,160794.32335815876
15087,187963.7973505348
2874,173890.65500683506
7415,230927.5671000296
13893,190086.06045023582
12611,138620.9765190189
7779,232277.10772393446
8221,199615.62147628632
7790,157820.26231074854
12728,391144.74389140925
3372,181502.92787502368
12845,203462.4225062076
13107,272961.0928957436
2475,235556.031388911
5820,168597.235387063
14505,116743.70374849865
382,158017.00331232994
1339,173291.65498047642
4940,210769.64474156365
1481,65020.900299444686
9025,285172.27607184375
14636,163756.73999747637
10668,135244.16753609382
2025,206188.3307136507
2910,175703.62244712724
5836,188887.46439027452
3444,134418.13602406115
11165,226856.713136363
16000,216433.35808334415
5281,398968.0187948896
15350,275996.82314879564
7321,229229.77217392437
2863,232843.00959109093
3563,191020.08214380126
5094,211865.7894072713
1027,217275.17539918332
7953,202276.5841189475
1788,212997.799833907
11061,178195.9390909862
1839,261620.33803735286
7766,186214.22905836956
2250,222331.71811061524
14701,142741.57322819115
13149,273183.57924044674
14040,195222.41575450852
13370,246753.511065391
9312,423384.2147893933
10493,179396.93623852954
11985,208092.86794262606
2698,211110.1082996883
4659,185896.79286323485
3002,155342.18149116932
4795,248535.7355833027
3986,128174.90403804324
1753,453488.200711393
6681,197288.83313065983
14801,200932.71115342368
14252,252790.7293163877
5017,140014.007379809
12267,266477.33114317583
10681,178706.81048721477
10800,173639.27778417262
13910,158873.60093076792
355,202040.5881434779
12255,168740.77952678912
10435,214765.60554668622
13840,308503.7515185529
7656,385947.0425213521
1659,202066.07806887265
2333,156121.0830911852
4580,291554.4071914314
12699,67986.36504327244
9974,147393.7302003317
14083,280766.2666743421
15347,439844.9450815882
1473,282079.5054177032
4984,238893.35649759314
9203,187799.29847183224
5806,193330.06350489243
5590,172448.1394464335
4509,233786.62269564185
763,233137.92137270342
3067,291231.57379901723
1143,323826.5614273727
15403,200998.39057686448
10793,238031.74923070046
4849,66638.66093113359
10717,194285.38500056378
5430,180689.22631100574
5874,400232.0889616866
11286,193947.7797198848
4407,123255.7641475584
11998,212378.37168858995
1131,238817.08261021203
11920,275612.53931861045
12404,339437.30899852444
6552,183039.78007131314
8459,184876.72231861146
4704,227368.26779798447
13883,178097.33347794684
13830,175462.095615816
13273,210407.63400707167
11323,144973.0952635984
13257,119921.21576030804
15846,136749.18264963187
9132,308067.4417880388
2909,66718.67024880736
15927,174316.5310822833
16500,260578.26831514726
15974,167317.22722673626
1278,178159.6206530206
2893,192393.12329269023
16128,181535.34588467423
12794,198863.6594565259
1341,338203.81348873547
9219,252616.5244895986
2982,178506.47890302658
3113,162439.28096673283
14358,183263.33624193328
295,167791.56026690357
732,247325.59404781743
14926,165766.43516970484
9155,416723.13545212045
2045,178237.3054499577
3879,301248.17494494515
5361,342284.0925170414
9750,436545.82557525305
1711,205462.1819276621
13269,143824.3298878826
7020,191006.6716252434
832,172478.29646349556
4009,202963.12661007655
5184,259385.95638893382
13844,183941.1494809394
12471,248054.77988309937
1294,213951.52894429717
6058,235067.0349276806
15614,128930.91250010398
7214,259393.0778068533
9841,234390.2366477429
4639,221626.75327984348
5018,217444.80065976628
1139,181640.7896787365
2896,109546.06104895753
7987,187546.26788194894
13272,266204.7848909852
13454,174139.98021489498
14287,155430.6546590712
414,383612.9100829627
1524,108447.70935598869
5818,138069.45196848692
973,172357.01633142002
2888,247851.66484290166
6269,366605.97882357164
7343,156360.72981971348
14834,168034.1922252924
10672,315178.01901489904
2595,162595.55043794177
12843,183662.80583645176
8973,119373.89491189343
13539,398871.3491652469
12351,125354.58294974748
12322,174465.83661601582
13659,481999.8039303396
14758,144954.0896012013
14157,196658.48729203176
9874,113562.22804248173
11513,131266.97759956832
5034,177590.9979788968
6779,302247.61719533685
8009,310714.0395672411
891,281465.10424246447
6663,189932.03527312513
11506,236628.54705984239
4740,269906.8064681291
9254,291148.04233335174
2609,205235.63516929533
13601,127386.38093219724
3862,195683.66987536103
16490,213834.7949988673
8819,204858.4785202167
6836,183550.53466076206
16232,159606.0544364146
15988,142632.74380166555
6009,195003.7859194063
15339,149705.81775706125
2953,124592.71595128473
8340,186713.07022210208
8723,210259.18230041527
6760,243987.65193982224
7960,140438.2036936645
13358,361606.71657273255
2009,70686.01942584229
9977,208126.84330386642
12445,325103.2747219479
11130,257096.73957786185
9205,364200.6845634412
9078,230947.21193497686
8317,164605.66386424992
13108,288589.92869814916
15196,204467.8252897744
12406,161472.94564712443
5946,126820.91836253347
5538,226600.0495020425
16264,238078.82061915222
3752,217996.58297495847
13995,178657.06000165126
181,239487.3004981173
13304,198550.10394559603
4262,214530.38272340002
11552,213382.92875845387
817,433578.57183661044
1198,198024.5608652241
16535,66868.54837890816
450,181877.18604921075
13207,181630.66926145833
1551,197312.09001394935
250,205368.37352910728
11528,175073.69126625214
16350,173686.11569575805
4573,141745.92091192852
7990,422442.87174426997
2372,184133.95147333384
193,216881.91257320746
8713,222305.22070511442
7617,313330.6037086521
1215,135575.76022880766
3107,214272.32919023558
8756,110808.74617811255
15942,147792.69270884924
7540,307939.9299313018
14629,143642.3697953947
8109,209214.07899339075
10816,424273.6889834218
10205,358073.9837505474
4462,187270.67927312935
9908,176473.12641961622
11376,204847.37020372954
16108,209323.41179467674
13832,146067.8084883536
3744,189861.79691881032
15265,139884.36661871363
5422,388193.49009215616
2941,185709.1959120798
15866,152714.42424613913
15172,341522.0035841052
15904,204202.9290906024
5679,238040.7464356496
5825,279657.2614351006
3958,336255.43126677425
8591,276122.45814607537
1475,279670.4674406413
2397,240609.62063701721
12419,239705.63001479345
7533,98659.80232117703
10339,219314.44287278544
8760,161825.79966198743
13040,120881.41036147666
5620,184460.94451708332
4840,144899.79509085216
10464,181861.33219624532
7543,187116.8037241156
1320,87862.92128772262
2272,109262.26861810111
6550,106818.5695097852
4518,290507.05419837823
2340,207550.03610513345
1484,181939.4995085074
1233,188636.18308476696
12897,277499.56557107123
15344,190720.7012249304
7061,207758.90198452966
13807,210743.30593510062
487,183817.01877106662
12297,172645.5548422282
13452,192634.86183979307
5624,179556.36011314622
4483,117558.27469347419
265,212770.44145354204
503,175404.51289659168
8919,249752.56868159948
3102,112145.29425133993
5190,357759.6307041025
7699,193282.50584857457
15080,221412.8426500077
2439,262776.1867229222
4387,244175.17137380334
7427,145350.11945650005
16056,182377.59943737637
14546,379840.6672331377
12353,185361.22374291296
6991,250809.5318988914
18,252667.0233283402
459,215953.2552790724
433,239726.356163161
12001,361185.5703176754
4428,120211.56708554778
2650,155475.41852147062
5652,108275.48159827286
9455,414860.6236919395
469,270201.53582301224
14997,182781.67797456658
624,150258.2902188179
798,169143.15589569788
12317,140579.25468585838
9011,443315.1845873154
2923,394896.68165645556
7130,152699.39306562848
1616,119250.17771006367
134,217848.6179746864
7463,342556.7916796899
15732,334687.9449601712
3275,247055.65655592363
6621,211794.40245889762
10570,202550.9915966694
6105,166448.06579509954
6858,208029.3969249187
1929,233490.44329409796
14583,129005.04790819554
354,201731.39944748112
6378,154708.7517214484
13192,69881.58481331157
3602,384658.8484814146
9148,268531.12491054455
5459,242384.54426300136
12800,215301.21771420698
11077,212436.0849160219
7301,375264.7649809575
10775,326321.63963737176
15009,159384.53203504308
8770,305949.86274376215
9996,255050.24062385107
6810,161513.8720043304
11364,244676.731280357
7252,126619.85505725896
5910,241730.84126256
13187,369521.31387767015
14678,185976.53341732942
426,185971.66396568
4099,210277.50259067927
13496,182096.68811214945
8005,204456.01566260256
9467,273248.53877437935
6732,154323.92858420752
11617,159275.78170561322
5439,207726.11892895546
14195,127933.51176184573
10131,251139.67923190794
12788,145926.227744788
13988,413754.59735970775
12153,259720.84007356272
6270,268479.9928860269
10988,165951.0956431077
8,323613.735475519
146,261504.16987554598
3764,418519.632844822
5118,391126.8168144639
11023,185276.46416553386
2951,171733.9353677646
10101,153987.55101382037
4729,209315.2578256396
8148,186620.93135066726
15305,421268.5053264998
8325,174781.62282081286
1935,385847.9577350326
2839,151225.1672471235
1845,156542.81577243
2842,198689.24170239043
14019,191128.5289832711
11188,255693.50079979017
15199,139162.96149985233
12563,130931.11607501324
5231,316315.2280200868
7555,185745.20724414254
10436,186337.1441461126
14610,398365.7069737336
5912,234783.13683385932
12443,226440.9920507252
15918,88574.28829735279
11051,325845.593578348
2714,269229.47241909377
10766,290188.60613050254
15508,194874.22726042423
12118,285793.48245328484
9160,160552.00408236575
12019,176374.14851613657
12062,249670.05541926846
9176,261566.60486130227
6135,343514.52579411416
6563,152945.01884073007
5962,134470.59885706392
5783,318301.612029024
2580,181872.1946567335
802,242135.99049652222
956,297524.0996152775
8690,205562.59949061103
1228,201358.72361377135
15046,290824.37265426875
5603,287515.8889361747
5199,135924.41620574458
3842,174432.32490668335
7671,356367.5688613494
5214,110849.9985754094
4381,465172.28639293165
4620,209746.05758703937
